OFFER_ID,OFFER_LINE_ID,OFFER_DATE,EXPECTED_JOIN_DATE,STUDENT_ID,COMPANY_ID,COLLEGE_ID,ROLE_TITLE,OFFER_LEVEL,CTC_LPA,MONTHLY_STIPEND,JOB_CITY,HIRING_MODE,OFFER_STATUS,IS_JOINED,UPDATED_AT
OF9148,1,2019-03-17,2019-09-03,ST00603,CO3133,CL1895,QA Engineer,FTE,29.17,0.0,Chennai,ON_CAMPUS,JOINED,1,2026-01-03 16:16:00
OF9149,1,2024-09-05,2024-11-04,ST01583,CO4276,CL1231,Software Engineer,INTERN,28.35,42106.0,Pune,REFERRAL,WITHDRAWN,0,2026-01-02 00:22:00
OF9150,1,2015-08-22,2015-11-04,ST03226,CO4362,CL4309,Data Analyst,INTERN,5.66,93389.0,Chennai,OFF_CAMPUS,JOINED,1,2026-01-04 03:58:00
OF9151,1,2020-02-24,2020-07-10,ST03974,CO4595,CL1228,QA Engineer,INTERN,21.5,100370.5,Hyderabad,OFF_CAMPUS,OFFERED,0,2026-01-02 20:24:00
OF9152,1,2016-08-28,2016-11-01,ST04388,CO3136,CL0013,Data Analyst,FTE,9.94,0.0,Chennai,REFERRAL,WITHDRAWN,0,2026-01-01 14:45:00
OF9153,1,2024-09-15,2024-11-30,ST02956,CO3466,CL0357,Data Analyst,FTE,6.26,0.0,Hyderabad,REFERRAL,ACCEPTED,0,2026-01-02 13:08:00
OF9154,1,2020-02-09,2020-06-19,ST04867,CO4315,CL3136,QA Engineer,FTE,15.73,0.0,Hyderabad,ON_CAMPUS,ACCEPTED,0,2026-01-03 18:50:00
OF9155,1,2025-02-14,2025-07-11,ST03826,CO1409,CL4667,Software Engineer,FTE,30.57,0.0,Pune,ON_CAMPUS,WITHDRAWN,0,2026-01-02 03:24:00
OF9156,1,2015-11-15,2016-03-13,ST04757,CO2249,CL0655,QA Engineer,FTE,35.55,0.0,Bengaluru,ON_CAMPUS,ACCEPTED,0,2026-01-05 08:40:00
OF9157,1,2022-06-06,2022-07-26,ST01884,CO3244,CL4298,Data Analyst,FTE,44.11,0.0,Bengaluru,REFERRAL,REJECTED,0,2026-01-04 12:05:00
OF9158,1,2020-10-07,2021-03-13,ST00057,CO0755,CL0430,Data Analyst,FTE,7.23,0.0,Chennai,ON_CAMPUS,ACCEPTED,0,2026-01-03 11:21:00
OF9159,1,2019-03-20,2019-06-28,ST03762,CO1310,CL3441,Data Analyst,INTERN,22.63,38189.1,Noida,REFERRAL,WITHDRAWN,0,2026-01-03 01:56:00
OF9160,1,2021-04-26,2021-07-02,ST04218,CO3583,CL1757,Data Analyst,INTERN,43.18,97817.5,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-02 01:02:00
OF9161,1,2022-08-03,2022-12-28,ST01283,CO3486,CL1677,Software Engineer,FTE,24.65,0.0,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-02 08:34:00
OF9162,1,2023-02-01,2023-05-05,ST04602,CO0417,CL2635,QA Engineer,INTERN,39.9,88191.7,Hyderabad,REFERRAL,JOINED,1,2026-01-01 11:27:00
OF9163,1,2019-12-07,2020-02-15,ST00324,CO3872,CL4614,Software Engineer,FTE,17.58,0.0,Chennai,REFERRAL,WITHDRAWN,0,2026-01-03 10:46:00
OF9164,1,2025-04-30,2025-07-17,ST00552,CO0350,CL3609,Software Engineer,INTERN,26.59,74892.3,Bengaluru,ON_CAMPUS,JOINED,1,2026-01-04 13:42:00
OF9165,1,2023-02-07,2023-05-04,ST00307,CO0654,CL4770,Software Engineer,FTE,8.08,0.0,Noida,REFERRAL,JOINED,1,2026-01-05 04:45:00
OF9166,1,2016-06-11,2016-09-11,ST04570,CO0945,CL0223,Software Engineer,INTERN,43.39,76746.7,Bengaluru,ON_CAMPUS,ACCEPTED,0,2026-01-05 03:15:00
,1,2021-03-22,2021-08-26,ST04318,CO4703,CL0411,QA Engineer,FTE,18.07,0.0,Noida,OFF_CAMPUS,REJECTED,0,2026-01-05 01:16:00
OF9168,1,2019-08-21,2019-10-26,ST02990,CO1944,CL0949,Software Engineer,INTERN,18.05,53034.5,Pune,REFERRAL,OFFERED,0,2026-01-02 00:29:00
OF9169,1,2022-05-09,2022-06-08,ST01482,CO1946,CL4371,Software Engineer,INTERN,37.68,17280.4,Noida,REFERRAL,WITHDRAWN,0,2026-01-03 14:08:00
OF9170,1,2023-03-01,2023-04-19,ST01455,CO2943,CL1027,Data Analyst,INTERN,12.24,66213.5,Pune,OFF_CAMPUS,OFFERED,0,2026-01-02 01:22:00
OF9171,1,2019-02-06,2019-04-12,ST03006,CO0118,CL3903,QA Engineer,FTE,8.86,0.0,Chennai,OFF_CAMPUS,ACCEPTED,0,2026-01-03 07:21:00
OF9172,1,2016-09-09,2016-10-20,ST04289,CO2247,CL1675,QA Engineer,INTERN,11.84,86038.1,Noida,ON_CAMPUS,REJECTED,0,2026-01-03 07:40:00
OF9173,1,2016-11-26,2017-05-22,ST02410,CO1808,CL1298,Software Engineer,FTE,37.17,0.0,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-03 17:21:00
OF9174,1,2025-05-20,2025-11-10,ST04638,CO4033,CL0532,Data Analyst,INTERN,42.93,94223.7,Hyderabad,ON_CAMPUS,REJECTED,0,2026-01-05 08:44:00
OF9175,1,2015-11-30,2016-03-18,ST00578,CO0671,CL0839,Software Engineer,FTE,21.31,0.0,Bengaluru,ON_CAMPUS,WITHDRAWN,0,2026-01-04 16:30:00
OF9176,1,2015-08-31,2016-01-16,ST01054,CO1100,CL2801,QA Engineer,FTE,27.21,0.0,Pune,ON_CAMPUS,REJECTED,0,2026-01-03 16:12:00
OF9177,1,2018-08-16,2018-12-20,ST03912,CO3816,CL4084,Software Engineer,FTE,14.34,0.0,Noida,REFERRAL,WITHDRAWN,0,2026-01-04 02:37:00
OF9178,1,2021-03-01,2021-05-30,ST04533,CO2570,CL0205,Data Analyst,INTERN,24.98,82611.9,Hyderabad,REFERRAL,JOINED,1,2026-01-03 19:41:00
OF9179,1,2023-09-06,2023-11-28,ST00175,CO1652,CL3276,Software Engineer,INTERN,22.36,96703.5,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-04 00:38:00
OF9180,1,2024-10-20,2025-02-14,ST01329,CO0385,CL1619,Data Analyst,INTERN,7.62,35599.2,Pune,ON_CAMPUS,JOINED,1,2026-01-05 00:44:00
OF9181,1,2022-10-18,2022-12-16,ST00184,CO0851,CL3262,QA Engineer,INTERN,23.1,95109.9,Chennai,OFF_CAMPUS,JOINED,1,2026-01-03 04:30:00
OF9182,1,2017-08-09,2017-11-08,ST04896,CO4644,CL4460,QA Engineer,INTERN,38.21,33998.0,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 19:18:00
OF9183,1,2022-05-24,2022-07-23,ST02244,CO3784,CL3232,Software Engineer,INTERN,27.51,108671.9,Noida,ON_CAMPUS,ACCEPTED,0,2026-01-03 15:14:00
OF9184,1,2016-11-01,2017-01-23,ST02693,CO1474,CL4804,QA Engineer,INTERN,28.63,44735.9,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-03 17:46:00
OF9185,1,2023-01-31,2023-06-28,ST02895,CO4355,CL4714,QA Engineer,INTERN,33.09,106969.8,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-05 12:48:00
OF9186,1,2022-05-15,2022-10-15,ST04060,CO3535,CL3382,QA Engineer,INTERN,24.67,16232.9,Bengaluru,OFF_CAMPUS,JOINED,1,2026-01-02 16:01:00
OF9187,1,2019-09-18,2019-11-13,ST04962,CO2404,CL4019,QA Engineer,FTE,42.19,0.0,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-04 18:37:00
OF9188,1,2025-02-17,2025-08-13,ST01870,CO4690,CL2861,Data Analyst,FTE,26.33,0.0,Hyderabad,ON_CAMPUS,ACCEPTED,0,2026-01-02 16:02:00
OF9189,1,2020-01-24,2020-03-16,ST04866,CO0744,CL0140,Data Analyst,FTE,20.04,0.0,Bengaluru,REFERRAL,ACCEPTED,0,2026-01-05 01:12:00
OF9190,1,2017-06-22,2017-08-10,ST01443,CO2933,CL4480,Software Engineer,FTE,36.42,0.0,Pune,ON_CAMPUS,ACCEPTED,0,2026-01-04 09:05:00
OF9191,1,2022-08-06,2022-11-21,ST01498,CO1774,CL1993,QA Engineer,FTE,44.66,0.0,Pune,REFERRAL,OFFERED,0,2026-01-05 12:32:00
OF9192,1,2019-12-10,2020-05-26,ST01920,CO0002,CL4509,Software Engineer,INTERN,11.36,54433.8,Chennai,ON_CAMPUS,OFFERED,0,2026-01-03 15:09:00
OF9193,1,2023-07-29,2023-11-15,ST02709,CO3344,CL2770,Data Analyst,FTE,41.77,0.0,Hyderabad,OFF_CAMPUS,REJECTED,0,2026-01-05 13:49:00
OF9194,1,2021-11-25,2022-04-16,ST00435,CO3846,CL1710,Software Engineer,INTERN,19.55,63625.1,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-05 04:57:00
OF9195,1,2024-03-09,2024-05-10,ST01123,CO0284,CL4481,QA Engineer,FTE,44.08,0.0,Noida,REFERRAL,WITHDRAWN,0,2026-01-03 12:53:00
OF9196,1,2023-12-31,2024-02-21,ST00484,CO3611,CL1976,Software Engineer,INTERN,26.83,51689.7,Hyderabad,ON_CAMPUS,OFFERED,0,2026-01-02 17:03:00
OF9197,1,2024-08-26,2025-02-07,ST01452,CO2867,CL0570,QA Engineer,INTERN,20.76,23867.9,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-05 12:38:00
OF9198,1,2023-07-20,2023-08-19,ST02626,CO0349,CL0703,Data Analyst,INTERN,40.3,23298.2,Pune,ON_CAMPUS,ACCEPTED,0,2026-01-03 06:17:00
OF9199,1,2022-04-06,2022-08-13,ST02632,CO0503,CL3674,Software Engineer,INTERN,7.81,102138.2,Pune,REFERRAL,WITHDRAWN,0,2026-01-01 12:53:00
OF9200,1,2015-08-02,2015-09-13,ST00327,CO2116,CL3481,Data Analyst,FTE,18.69,0.0,Bengaluru,OFF_CAMPUS,REJECTED,0,2026-01-04 19:39:00
OF9201,1,2022-12-18,2023-04-26,ST03548,CO1108,CL0729,Data Analyst,FTE,40.39,0.0,Pune,ON_CAMPUS,WITHDRAWN,0,2026-01-04 00:40:00
OF9202,1,2023-02-12,2023-06-14,ST03523,CO1539,CL2902,Data Analyst,FTE,29.33,0.0,Bengaluru,REFERRAL,REJECTED,0,2026-01-03 20:19:00
OF9203,1,2020-04-08,2020-05-26,ST01537,CO3730,CL1137,Software Engineer,INTERN,6.7,117120.6,Chennai,ON_CAMPUS,JOINED,1,2026-01-03 00:11:00
OF9204,1,2023-10-01,2024-01-21,ST04056,CO0053,CL1169,QA Engineer,FTE,23.04,0.0,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-03 22:22:00
OF9205,1,2023-06-22,2023-10-10,ST02809,CO4811,CL4400,Software Engineer,FTE,26.17,0.0,Noida,OFF_CAMPUS,WITHDRAWN,0,2026-01-01 21:48:00
OF9206,1,2025-01-20,2025-05-19,ST04921,CO2888,CL1368,Data Analyst,INTERN,22.88,64103.8,Bengaluru,ON_CAMPUS,WITHDRAWN,0,2026-01-03 22:47:00
OF9207,1,2018-05-29,2018-09-29,ST02487,CO0011,CL0237,Software Engineer,FTE,25.32,0.0,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-02 14:28:00
OF9208,1,2022-11-18,2023-03-27,ST04423,CO4350,CL1077,Data Analyst,INTERN,22.34,93200.2,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-04 03:34:00
OF9209,1,2018-07-13,2018-09-05,ST02364,CO3774,CL1434,Software Engineer,INTERN,7.08,111067.6,Chennai,ON_CAMPUS,JOINED,1,2026-01-04 23:32:00
OF9210,1,2024-10-20,2025-03-19,ST01208,CO4030,CL3469,Data Analyst,FTE,39.31,0.0,Pune,REFERRAL,JOINED,1,2026-01-04 16:34:00
OF9211,1,2022-02-09,2022-06-22,ST02731,CO3548,CL2036,Software Engineer,INTERN,39.8,100693.7,Chennai,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 11:30:00
OF9212,1,2019-06-15,2019-11-15,ST02672,CO4036,CL4648,QA Engineer,FTE,14.77,0.0,Bengaluru,REFERRAL,OFFERED,0,2026-01-04 19:35:00
OF9213,1,2017-08-20,2017-11-02,ST00950,CO4167,CL1506,Software Engineer,FTE,18.63,0.0,Hyderabad,OFF_CAMPUS,OFFERED,0,2026-01-04 20:12:00
,1,2023-10-21,2024-03-09,ST04453,CO4568,CL4587,Data Analyst,INTERN,8.19,77475.0,Chennai,REFERRAL,REJECTED,0,2026-01-01 16:44:00
OF9215,1,2023-08-06,2024-01-23,ST02546,CO4492,CL1494,Data Analyst,INTERN,38.41,57468.9,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-04 22:34:00
OF9216,1,2020-02-08,2020-07-29,ST03239,CO3491,CL2734,Software Engineer,FTE,25.54,0.0,Hyderabad,OFF_CAMPUS,ACCEPTED,0,2026-01-05 03:22:00
OF9217,1,2022-06-25,2022-12-10,ST01279,CO4990,CL1002,QA Engineer,INTERN,41.78,75254.5,Hyderabad,OFF_CAMPUS,OFFERED,0,2026-01-02 02:52:00
OF9218,1,2025-06-29,2025-12-01,ST00451,CO4881,CL0035,Data Analyst,INTERN,13.37,92968.2,Pune,OFF_CAMPUS,ACCEPTED,0,2026-01-02 05:41:00
OF9219,1,2018-08-15,2018-12-01,ST00428,CO0038,CL2987,QA Engineer,INTERN,12.51,119615.7,Hyderabad,OFF_CAMPUS,OFFERED,0,2026-01-04 08:09:00
OF9220,1,2016-07-24,2016-10-22,ST01088,CO4513,CL3823,QA Engineer,FTE,14.25,0.0,Noida,OFF_CAMPUS,JOINED,1,2026-01-01 11:43:00
OF9221,1,2021-01-11,2021-06-23,ST01628,CO0656,CL0970,Software Engineer,FTE,23.3,0.0,Noida,ON_CAMPUS,OFFERED,0,2026-01-05 12:35:00
OF9222,1,2015-08-09,2015-11-21,ST03688,CO1455,CL2708,QA Engineer,FTE,36.96,0.0,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-04 20:45:00
OF9223,1,2016-03-16,2016-06-13,ST01913,CO0078,CL3984,QA Engineer,INTERN,33.81,81619.7,Pune,ON_CAMPUS,WITHDRAWN,0,2026-01-02 19:22:00
OF9224,1,2023-08-23,2024-01-14,ST01409,CO3880,CL3981,Data Analyst,INTERN,44.58,40878.0,Hyderabad,REFERRAL,WITHDRAWN,0,2026-01-04 03:24:00
OF9225,1,2016-06-21,2016-09-12,ST00418,CO0305,CL2943,Software Engineer,INTERN,38.75,115313.6,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-02 01:51:00
,1,2015-07-10,2016-01-02,ST01927,CO3661,CL4039,Software Engineer,INTERN,10.02,46880.2,Hyderabad,ON_CAMPUS,OFFERED,0,2026-01-03 10:56:00
OF9227,1,2024-12-11,2025-04-17,ST00760,CO0805,CL1447,Software Engineer,INTERN,5.3,70944.4,Hyderabad,REFERRAL,ACCEPTED,0,2026-01-04 06:17:00
OF9228,1,2024-01-31,2024-04-23,ST02626,CO1293,CL2339,Software Engineer,FTE,16.74,0.0,Pune,ON_CAMPUS,REJECTED,0,2026-01-05 09:35:00
OF9229,1,2020-07-12,2020-10-21,ST01588,CO3676,CL0092,Data Analyst,FTE,43.6,0.0,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 13:30:00
OF9230,1,2016-09-06,2016-11-27,ST01033,CO3583,CL1488,QA Engineer,FTE,15.57,0.0,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-01 22:26:00
OF9231,1,2022-03-20,2022-05-15,ST03991,CO4047,CL0233,Software Engineer,INTERN,13.3,117199.3,Hyderabad,ON_CAMPUS,REJECTED,0,2026-01-01 11:54:00
OF9232,1,2017-03-25,2017-09-10,ST01088,CO4509,CL0373,Data Analyst,INTERN,10.68,68831.9,Chennai,REFERRAL,ACCEPTED,0,2026-01-03 04:31:00
OF9233,1,2023-10-26,2024-02-03,ST00513,CO2363,CL4747,QA Engineer,INTERN,18.73,35101.1,Noida,REFERRAL,JOINED,1,2026-01-04 21:12:00
OF9234,1,2021-08-03,2021-12-07,ST02505,CO0495,CL2863,Data Analyst,INTERN,38.43,87775.7,Chennai,ON_CAMPUS,OFFERED,0,2026-01-04 03:37:00
OF9235,1,2015-10-24,2016-03-18,ST00913,CO2937,CL3976,QA Engineer,INTERN,41.65,21684.2,Pune,REFERRAL,WITHDRAWN,0,2026-01-02 17:13:00
OF9236,1,2022-08-05,2022-09-25,ST01025,CO3714,CL4049,Software Engineer,INTERN,33.72,15628.4,Pune,OFF_CAMPUS,ACCEPTED,0,2026-01-01 11:32:00
OF9237,1,2023-07-13,2023-10-16,ST04145,CO4006,CL1530,Software Engineer,FTE,35.71,0.0,Pune,REFERRAL,REJECTED,0,2026-01-05 11:18:00
OF9238,1,2021-06-05,2021-09-22,ST04352,CO1859,CL3527,QA Engineer,FTE,27.4,0.0,Chennai,OFF_CAMPUS,ACCEPTED,0,2026-01-02 03:35:00
OF9239,1,2021-11-12,2022-04-09,ST02724,CO1803,CL4082,QA Engineer,FTE,36.3,0.0,Bengaluru,REFERRAL,JOINED,1,2026-01-03 20:42:00
OF9240,1,2016-05-27,2016-11-11,ST00421,CO0693,CL1832,Software Engineer,INTERN,7.0,36551.8,Hyderabad,REFERRAL,ACCEPTED,0,2026-01-05 11:42:00
OF9241,1,2020-02-26,2020-08-17,ST02122,CO1879,CL2380,QA Engineer,INTERN,15.27,106545.5,Hyderabad,ON_CAMPUS,WITHDRAWN,0,2026-01-04 08:13:00
OF9242,1,2015-10-16,2016-01-31,ST02591,CO3626,CL4440,Software Engineer,INTERN,5.65,99199.1,Pune,ON_CAMPUS,REJECTED,0,2026-01-03 12:24:00
OF9243,1,2021-04-23,2021-09-11,ST03308,CO2991,CL2648,Data Analyst,FTE,24.73,0.0,Pune,OFF_CAMPUS,REJECTED,0,2026-01-05 03:41:00
OF9244,1,2015-08-12,2015-09-23,ST01764,CO2570,CL1930,Software Engineer,FTE,37.72,0.0,Pune,REFERRAL,ACCEPTED,0,2026-01-03 21:24:00
OF9245,1,2023-06-18,2023-10-01,ST04320,CO3350,CL2892,Software Engineer,INTERN,15.27,66007.9,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-03 20:27:00
OF9246,1,2018-04-23,2018-07-11,ST00288,CO3671,CL4020,Software Engineer,INTERN,16.84,82632.9,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-02 20:02:00
OF9247,1,2017-03-15,2017-04-18,ST03821,CO3696,CL2920,Data Analyst,FTE,33.01,0.0,Chennai,REFERRAL,OFFERED,0,2026-01-01 10:14:00
OF9248,1,2020-01-24,2020-04-30,ST04584,CO3716,CL3991,QA Engineer,INTERN,8.57,69140.1,Chennai,REFERRAL,WITHDRAWN,0,2026-01-04 12:15:00
OF9249,1,2023-08-11,2023-12-01,ST03692,CO0830,CL0396,Software Engineer,INTERN,15.67,27927.4,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-03 09:30:00
OF9250,1,2024-03-03,2024-05-03,ST01793,CO3661,CL3391,Software Engineer,FTE,36.58,0.0,Hyderabad,REFERRAL,ACCEPTED,0,2026-01-02 18:38:00
OF9251,1,2022-01-02,2022-04-13,ST01251,CO0395,CL4764,Software Engineer,INTERN,30.59,62615.5,Pune,REFERRAL,OFFERED,0,2026-01-05 02:53:00
OF9252,1,2016-05-17,2016-07-23,ST00611,CO3607,CL3898,QA Engineer,INTERN,12.95,15022.2,Chennai,REFERRAL,OFFERED,0,2026-01-04 16:20:00
OF9253,1,2017-12-01,2018-04-05,ST01233,CO4106,CL4962,QA Engineer,INTERN,43.34,70042.0,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-04 20:38:00
OF9254,1,2024-05-05,2024-10-31,ST02581,CO1340,CL1207,Software Engineer,INTERN,15.25,102657.4,Chennai,OFF_CAMPUS,REJECTED,0,2026-01-05 08:41:00
OF9255,1,2016-10-21,2016-12-11,ST03744,CO3341,CL4208,QA Engineer,FTE,12.44,0.0,Chennai,OFF_CAMPUS,JOINED,1,2026-01-05 10:39:00
OF9256,1,2018-06-11,2018-11-27,ST00742,CO1918,CL3945,Software Engineer,INTERN,41.53,73909.2,Pune,ON_CAMPUS,REJECTED,0,2026-01-01 21:33:00
OF9257,1,2021-11-19,2022-02-28,ST02682,CO3622,CL2886,Software Engineer,FTE,21.16,0.0,Hyderabad,OFF_CAMPUS,ACCEPTED,0,2026-01-03 07:15:00
OF9258,1,2019-10-31,2019-12-04,ST04040,CO0098,CL3556,QA Engineer,FTE,33.82,0.0,Bengaluru,ON_CAMPUS,ACCEPTED,0,2026-01-02 09:20:00
OF9259,1,2018-05-01,2018-09-24,ST04963,CO4047,CL3099,QA Engineer,FTE,6.97,0.0,Noida,REFERRAL,JOINED,1,2026-01-02 18:09:00
OF9260,1,2023-06-13,2023-12-10,ST04600,CO3842,CL2379,Software Engineer,FTE,23.63,0.0,Chennai,OFF_CAMPUS,ACCEPTED,0,2026-01-03 02:21:00
OF9261,1,2019-02-04,2019-06-27,ST02359,CO1856,CL1629,Data Analyst,INTERN,12.05,63675.9,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-04 22:58:00
OF9262,1,2024-03-28,2024-07-09,ST03425,CO1848,CL4421,Software Engineer,FTE,39.48,0.0,Bengaluru,OFF_CAMPUS,REJECTED,0,2026-01-03 18:25:00
OF9263,1,2022-01-18,2022-05-18,ST01254,CO3787,CL2400,Data Analyst,INTERN,35.54,99860.9,Chennai,OFF_CAMPUS,REJECTED,0,2026-01-03 10:06:00
OF9264,1,2022-09-13,2022-10-13,ST02531,CO4011,CL0242,QA Engineer,INTERN,39.44,59653.0,Hyderabad,ON_CAMPUS,WITHDRAWN,0,2026-01-04 02:14:00
OF9265,1,2016-07-21,2016-12-29,ST00592,CO3878,CL3709,Software Engineer,FTE,5.38,0.0,Pune,REFERRAL,JOINED,1,2026-01-02 15:23:00
OF9266,1,2021-03-08,2021-05-20,ST00679,CO2051,CL0856,Software Engineer,INTERN,32.31,107134.8,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-03 10:27:00
OF9267,1,2024-06-23,2024-09-26,ST04306,CO0667,CL4214,Data Analyst,INTERN,6.09,83447.4,Noida,REFERRAL,WITHDRAWN,0,2026-01-05 04:01:00
OF9268,1,2016-03-29,2016-05-14,ST01078,CO3321,CL1159,Software Engineer,INTERN,38.85,103929.8,Chennai,ON_CAMPUS,JOINED,1,2026-01-04 09:48:00
OF9269,1,2024-04-08,2024-08-23,ST02939,CO2651,CL1980,QA Engineer,FTE,23.35,0.0,Bengaluru,OFF_CAMPUS,WITHDRAWN,0,2026-01-01 21:02:00
OF9270,1,2019-02-19,2019-05-08,ST04791,CO1409,CL0373,Data Analyst,FTE,6.0,0.0,Hyderabad,ON_CAMPUS,OFFERED,0,2026-01-05 12:30:00
OF9271,1,2022-01-19,2022-07-11,ST03573,CO1740,CL1294,Data Analyst,INTERN,34.67,107279.1,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-05 11:15:00
OF9272,1,2025-02-21,2025-07-22,ST01916,CO1631,CL3806,QA Engineer,INTERN,28.3,20372.9,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-05 10:52:00
OF9273,1,2024-05-24,2024-07-23,ST01055,CO4143,CL0062,QA Engineer,FTE,24.78,0.0,Chennai,OFF_CAMPUS,REJECTED,0,2026-01-05 13:55:00
OF9274,1,2022-02-11,2022-05-14,ST02284,CO1649,CL3751,QA Engineer,INTERN,23.29,101211.3,Hyderabad,OFF_CAMPUS,JOINED,1,2026-01-03 11:41:00
OF9275,1,2019-11-15,2020-02-10,ST03316,CO2184,CL2868,Data Analyst,INTERN,40.09,45285.2,Noida,ON_CAMPUS,REJECTED,0,2026-01-03 11:27:00
OF9276,1,2025-05-18,2025-09-18,ST01692,CO3007,CL4185,Software Engineer,FTE,41.12,0.0,Noida,ON_CAMPUS,OFFERED,0,2026-01-02 11:05:00
OF9277,1,2015-12-23,2016-06-18,ST03771,CO2315,CL0988,QA Engineer,FTE,28.02,0.0,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-02 19:04:00
OF9278,1,2018-08-01,2018-09-12,ST00476,CO0283,CL2112,Software Engineer,INTERN,18.85,18182.8,Chennai,ON_CAMPUS,OFFERED,0,2026-01-05 09:46:00
OF9279,1,2017-02-04,2017-07-03,ST01088,CO0048,CL2718,Data Analyst,INTERN,21.3,24868.5,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-01 11:26:00
OF9280,1,2019-08-28,2019-11-20,ST00282,CO0915,CL1925,Software Engineer,FTE,35.16,0.0,Chennai,REFERRAL,OFFERED,0,2026-01-02 07:53:00
OF9281,1,2017-08-03,2017-10-18,ST00314,CO3289,CL4686,Data Analyst,INTERN,20.87,47841.9,Noida,REFERRAL,ACCEPTED,0,2026-01-03 10:01:00
OF9282,1,2020-10-14,2020-12-20,ST04461,CO4182,CL4635,QA Engineer,INTERN,34.42,27590.4,Bengaluru,REFERRAL,JOINED,1,2026-01-03 03:24:00
OF9283,1,2024-10-03,2025-02-07,ST01742,CO4032,CL4432,QA Engineer,FTE,38.91,0.0,Chennai,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 00:03:00
OF9284,1,2021-02-19,2021-08-04,ST00263,CO3073,CL4439,QA Engineer,INTERN,33.02,68198.2,Bengaluru,OFF_CAMPUS,JOINED,1,2026-01-03 01:17:00
OF9285,1,2016-04-22,2016-09-01,ST01338,CO0546,CL4602,Data Analyst,FTE,25.68,0.0,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-03 16:04:00
OF9286,1,2020-06-10,2020-09-19,ST03045,CO4820,CL2659,QA Engineer,INTERN,8.7,41457.0,Noida,REFERRAL,OFFERED,0,2026-01-04 13:29:00
OF9287,1,2022-11-15,2023-02-26,ST01771,CO4744,CL4635,Data Analyst,INTERN,44.47,29812.5,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-04 16:22:00
OF9288,1,2024-01-26,2024-04-05,ST04807,CO4317,CL0589,Data Analyst,INTERN,34.12,67954.7,Chennai,OFF_CAMPUS,OFFERED,0,2026-01-04 12:57:00
OF9289,1,2015-10-28,2016-03-05,ST00204,CO4417,CL0328,Software Engineer,INTERN,5.86,83845.5,Chennai,ON_CAMPUS,ACCEPTED,0,2026-01-03 01:02:00
OF9290,1,2016-04-18,2016-05-25,ST02802,CO0024,CL2301,Software Engineer,FTE,37.0,0.0,Pune,REFERRAL,WITHDRAWN,0,2026-01-03 02:46:00
OF9291,1,2023-08-15,2023-11-28,ST03439,CO0772,CL2313,Data Analyst,INTERN,10.76,67178.9,Chennai,ON_CAMPUS,REJECTED,0,2026-01-02 14:04:00
OF9292,1,2024-02-18,2024-05-14,ST02226,CO4786,CL1495,Data Analyst,INTERN,19.79,54899.6,Pune,ON_CAMPUS,OFFERED,0,2026-01-05 09:23:00
OF9293,1,2017-08-09,2017-11-27,ST02669,CO2280,CL4665,QA Engineer,FTE,17.84,0.0,Pune,ON_CAMPUS,JOINED,1,2026-01-01 23:27:00
OF9294,1,2021-11-28,2022-03-25,ST02412,CO3522,CL4460,Data Analyst,INTERN,21.94,116516.4,Chennai,ON_CAMPUS,ACCEPTED,0,2026-01-03 21:14:00
OF9295,1,2017-06-07,2017-11-15,ST01105,CO4578,CL4463,QA Engineer,INTERN,21.99,118169.9,Hyderabad,REFERRAL,WITHDRAWN,0,2026-01-05 01:03:00
