COLLEGE_ID,COLLEGE_NAME,CITY,STATE,COUNTRY,OWNERSHIP,TIER,CATEGORY,ESTABLISHED_DATE,STATUS
CL0243,PSG College of Technology Campus 243,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0244,SRM Institute of Science and Technology Campus 244,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0245,VIT Vellore Campus 245,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0246,Jadavpur University Campus 246,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0247,VIT Vellore Campus 247,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0248,SRM Institute of Science and Technology Campus 248,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0249,IIT Bombay Campus 249,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0250,IIT Bombay Campus 250,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0251,SRM Institute of Science and Technology Campus 251,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0252,IIT Bombay Campus 252,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0253,VIT Vellore Campus 253,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0254,IIT Delhi Campus 254,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0255,NIT Trichy Campus 255,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0256,IIT Bombay Campus 256,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0257,IIT Madras Campus 257,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0258,NIT Trichy Campus 258,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0259,IIT Madras Campus 259,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0260,Anna University - CEG Campus 260,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0261,Jadavpur University Campus 261,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0262,Amity University Campus 262,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0263,Jadavpur University Campus 263,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0264,Delhi University Campus 264,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0265,Manipal Institute of Technology Campus 265,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0266,IIT Delhi Campus 266,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0267,BITS Pilani Campus 267,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0268,BITS Pilani Campus 268,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0269,Anna University - CEG Campus 269,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0270,NIT Trichy Campus 270,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0271,IIT Bombay Campus 271,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0272,Manipal Institute of Technology Campus 272,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0273,IIT Madras Campus 273,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0274,IIT Bombay Campus 274,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0275,PSG College of Technology Campus 275,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0276,College of Engineering Pune (COEP) Campus 276,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0277,NIT Trichy Campus 277,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0278,Jadavpur University Campus 278,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0279,Amity University Campus 279,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0280,IIT Madras Campus 280,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0281,Anna University - CEG Campus 281,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0282,IIT Delhi Campus 282,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0283,IIT Bombay Campus 283,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0284,BITS Pilani Campus 284,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0285,IIT Delhi Campus 285,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0286,NIT Trichy Campus 286,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0287,BITS Pilani Campus 287,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0288,Anna University - CEG Campus 288,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0289,College of Engineering Pune (COEP) Campus 289,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0290,SRM Institute of Science and Technology Campus 290,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0291,BITS Pilani Campus 291,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0292,College of Engineering Pune (COEP) Campus 292,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0293,BITS Pilani Campus 293,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0294,Amity University Campus 294,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0295,IIT Madras Campus 295,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0296,SRM Institute of Science and Technology Campus 296,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
,,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0298,Delhi University Campus 298,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0299,IIT Bombay Campus 299,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0300,Manipal Institute of Technology Campus 300,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0301,JNTU Hyderabad Campus 301,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0302,BITS Pilani Campus 302,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0303,College of Engineering Pune (COEP) Campus 303,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0304,BITS Pilani Campus 304,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0305,IIT Madras Campus 305,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0306,Manipal Institute of Technology Campus 306,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0307,VIT Vellore Campus 307,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0308,IIT Delhi Campus 308,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0309,BITS Pilani Campus 309,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0310,Amity University Campus 310,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0311,BITS Pilani Campus 311,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0312,Jadavpur University Campus 312,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
,,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0314,IIT Bombay Campus 314,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0315,Amity University Campus 315,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0316,SRM Institute of Science and Technology Campus 316,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0317,College of Engineering Pune (COEP) Campus 317,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0318,PSG College of Technology Campus 318,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0319,College of Engineering Pune (COEP) Campus 319,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0320,IIT Delhi Campus 320,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0321,NIT Trichy Campus 321,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0322,IIT Madras Campus 322,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0323,PSG College of Technology Campus 323,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
,,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0325,Jadavpur University Campus 325,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0326,BITS Pilani Campus 326,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0327,BITS Pilani Campus 327,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0328,IIT Delhi Campus 328,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0329,IIT Madras Campus 329,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0330,VIT Vellore Campus 330,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0331,PSG College of Technology Campus 331,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0332,NIT Trichy Campus 332,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0333,IIT Madras Campus 333,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0334,NIT Trichy Campus 334,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0335,College of Engineering Pune (COEP) Campus 335,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0336,NIT Trichy Campus 336,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0337,College of Engineering Pune (COEP) Campus 337,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0338,JNTU Hyderabad Campus 338,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
,,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0340,College of Engineering Pune (COEP) Campus 340,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0341,BITS Pilani Campus 341,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0342,IIT Delhi Campus 342,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0343,IIT Bombay Campus 343,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0344,IIT Madras Campus 344,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0345,IIT Bombay Campus 345,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0346,JNTU Hyderabad Campus 346,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0347,JNTU Hyderabad Campus 347,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0348,BITS Pilani Campus 348,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0349,Manipal Institute of Technology Campus 349,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0350,Amity University Campus 350,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0351,VIT Vellore Campus 351,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0352,Anna University - CEG Campus 352,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0353,BITS Pilani Campus 353,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0354,Anna University - CEG Campus 354,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0355,IIT Bombay Campus 355,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0356,VIT Vellore Campus 356,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0357,JNTU Hyderabad Campus 357,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0358,Anna University - CEG Campus 358,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0359,Anna University - CEG Campus 359,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0360,VIT Vellore Campus 360,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0361,IIT Madras Campus 361,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0362,IIT Delhi Campus 362,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0363,PSG College of Technology Campus 363,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0364,Manipal Institute of Technology Campus 364,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0365,NIT Trichy Campus 365,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0366,Anna University - CEG Campus 366,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0367,College of Engineering Pune (COEP) Campus 367,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0368,IIT Madras Campus 368,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0369,Amity University Campus 369,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0370,SRM Institute of Science and Technology Campus 370,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0371,Anna University - CEG Campus 371,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0372,NIT Trichy Campus 372,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0373,Anna University - CEG Campus 373,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0374,IIT Madras Campus 374,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0375,PSG College of Technology Campus 375,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0376,Delhi University Campus 376,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0377,Anna University - CEG Campus 377,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0378,Manipal Institute of Technology Campus 378,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0379,College of Engineering Pune (COEP) Campus 379,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0380,College of Engineering Pune (COEP) Campus 380,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0381,PSG College of Technology Campus 381,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0382,IIT Madras Campus 382,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
,,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0384,BITS Pilani Campus 384,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0385,Jadavpur University Campus 385,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0386,Anna University - CEG Campus 386,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0387,Anna University - CEG Campus 387,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0388,Manipal Institute of Technology Campus 388,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0389,Amity University Campus 389,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0390,SRM Institute of Science and Technology Campus 390,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0391,Jadavpur University Campus 391,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0392,College of Engineering Pune (COEP) Campus 392,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0393,IIT Delhi Campus 393,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0394,BITS Pilani Campus 394,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0395,Delhi University Campus 395,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0396,Anna University - CEG Campus 396,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL0397,BITS Pilani Campus 397,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0398,Amity University Campus 398,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0399,Delhi University Campus 399,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0400,IIT Madras Campus 400,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0401,IIT Delhi Campus 401,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0402,Jadavpur University Campus 402,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0403,VIT Vellore Campus 403,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0404,PSG College of Technology Campus 404,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0405,JNTU Hyderabad Campus 405,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0406,IIT Madras Campus 406,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0407,IIT Madras Campus 407,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0408,Manipal Institute of Technology Campus 408,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0409,PSG College of Technology Campus 409,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0410,IIT Bombay Campus 410,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0411,College of Engineering Pune (COEP) Campus 411,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0412,Jadavpur University Campus 412,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0413,Manipal Institute of Technology Campus 413,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0414,Delhi University Campus 414,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0415,JNTU Hyderabad Campus 415,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0416,SRM Institute of Science and Technology Campus 416,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0417,Manipal Institute of Technology Campus 417,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0418,College of Engineering Pune (COEP) Campus 418,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0419,IIT Delhi Campus 419,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0420,BITS Pilani Campus 420,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0421,VIT Vellore Campus 421,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0422,College of Engineering Pune (COEP) Campus 422,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0423,Jadavpur University Campus 423,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0424,Jadavpur University Campus 424,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL0425,Manipal Institute of Technology Campus 425,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0426,IIT Delhi Campus 426,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0427,IIT Madras Campus 427,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0428,IIT Madras Campus 428,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0429,College of Engineering Pune (COEP) Campus 429,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0430,BITS Pilani Campus 430,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL0431,SRM Institute of Science and Technology Campus 431,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0432,IIT Delhi Campus 432,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0433,VIT Vellore Campus 433,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0434,IIT Delhi Campus 434,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0435,Delhi University Campus 435,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0436,NIT Trichy Campus 436,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0437,NIT Trichy Campus 437,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL0438,SRM Institute of Science and Technology Campus 438,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0439,IIT Delhi Campus 439,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0440,College of Engineering Pune (COEP) Campus 440,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0441,College of Engineering Pune (COEP) Campus 441,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL0442,Amity University Campus 442,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL0443,VIT Vellore Campus 443,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0444,JNTU Hyderabad Campus 444,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0445,Delhi University Campus 445,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0446,PSG College of Technology Campus 446,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL0447,IIT Bombay Campus 447,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0448,VIT Vellore Campus 448,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL0449,Manipal Institute of Technology Campus 449,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0450,IIT Bombay Campus 450,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0451,SRM Institute of Science and Technology Campus 451,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0452,JNTU Hyderabad Campus 452,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL0453,SRM Institute of Science and Technology Campus 453,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0454,IIT Bombay Campus 454,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL0455,IIT Delhi Campus 455,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL0456,Delhi University Campus 456,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL0457,SRM Institute of Science and Technology Campus 457,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL0458,Anna University - CEG Campus 458,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
,,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL0460,IIT Madras Campus 460,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL0461,Jadavpur University Campus 461,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
