OFFER_ID,OFFER_LINE_ID,OFFER_DATE,EXPECTED_JOIN_DATE,STUDENT_ID,COMPANY_ID,COLLEGE_ID,ROLE_TITLE,OFFER_LEVEL,CTC_LPA,MONTHLY_STIPEND,JOB_CITY,HIRING_MODE,OFFER_STATUS,IS_JOINED,UPDATED_AT
OF000163,OL2,2022-03-07,2023-12-07,ST07520,CO8646,CL0561,Software Engineer,L1,,46916.0,Mumbai,OffCampus,Offered,0,2022-08-18 00:00:00
OF000164,OL3,2018-06-09,2019-01-25,ST05290,CO3047,CL9040,Associate,L2,,23173.0,Hyderabad,OffCampus,Joined,0,2018-02-07 00:00:00
OF000165,OL2,13-01-2020,2025-12-06,ST02335,CO7581,CL9400,Associate,L2,,49529.0,Hyderabad,OnCampus,Offered,1,2024-08-01 00:00:00
OF000166,OL3,2020-11-10,2021-04-03,ST00608,CO0272,CL0710,Associate,L1,,49358.0,Chennai,OffCampus,Offered,0,2020-05-04 00:00:00
OF000167,OL1,2018-02-12,2019-10-20,ST00060,CO8930,CL7278,Software Engineer,L2,,31747.0,Mumbai,OnCampus,Accepted,0,2018-01-14 00:00:00
OF000168,OL2,2023-08-18,2024-06-22,ST06156,CO4022,CL4342,Software Engineer,L1,,47053.0,Mumbai,OffCampus,Accepted,0,2023-11-04 00:00:00
OF000169,OL2,2018-04-04,2019-10-19,ST00829,CO4108,CL4482,Software Engineer,L3,,28931.0,Chennai,OffCampus,Accepted,0,2018-12-12 00:00:00
OF000170,OL1,13-01-2020,2025-08-16,ST02246,CO0534,CL6648,Analyst,L3,,32136.0,Mumbai,OnCampus,Accepted,0,2024-04-29 00:00:00
OF000171,OL3,2024-07-30,2025-03-27,ST09043,CO6781,CL7978,Associate,L1,,15518.0,Chennai,OffCampus,Joined,0,2024-07-08 00:00:00
OF000172,OL3,2018-06-04,2019-07-10,ST09716,CO1789,CL4684,Analyst,L2,,30223.0,Bangalore,OnCampus,Joined,0,2018-09-16 00:00:00
OF000173,OL2,2021-08-19,2022-08-06,ST01307,CO1801,CL6406,Associate,L1,,43055.0,Chennai,OnCampus,Joined,0,2021-04-21 00:00:00
OF000174,OL1,2016-07-31,2017-02-14,ST01212,CO4128,CL5581,Analyst,L2,,29203.0,Bangalore,OffCampus,Accepted,1,2016-04-06 00:00:00
OF000175,OL2,13-01-2020,2020-11-11,ST07216,CO2398,CL2093,Analyst,L2,,25717.0,Bangalore,OffCampus,Offered,0,2019-06-24 00:00:00
OF000176,OL3,2016-02-15,2017-10-24,ST07948,CO7119,CL6105,Analyst,L3,,21770.0,Hyderabad,OffCampus,Accepted,0,2016-07-05 00:00:00
OF000177,OL3,2025-04-19,2026-09-10,ST04285,CO7640,CL8220,Associate,L1,,47906.0,Hyderabad,OnCampus,Joined,0,2025-10-04 00:00:00
OF000178,OL3,2020-04-29,2021-11-25,ST06883,CO4896,CL1697,Associate,L2,,46453.0,Mumbai,OffCampus,Accepted,0,2020-07-28 00:00:00
OF000179,OL3,2021-03-15,2022-11-08,ST00680,CO6988,CL4678,Associate,L1,,44373.0,Bangalore,OffCampus,Offered,1,2021-05-10 00:00:00
OF000180,OL1,13-01-2020,2017-01-28,ST00513,CO5506,CL9395,Software Engineer,L3,,39465.0,Chennai,OffCampus,Joined,1,2016-04-16 00:00:00
OF000181,OL2,2016-07-11,2017-08-27,ST06639,CO9027,CL8554,Associate,L3,,13631.0,Bangalore,OnCampus,Offered,0,2016-06-26 00:00:00
OF000182,OL1,2019-08-15,2020-05-10,ST04240,CO2821,CL0610,Software Engineer,L1,,13139.0,Hyderabad,OffCampus,Accepted,0,2019-08-03 00:00:00
OF000183,OL2,2024-08-10,2025-03-27,ST04804,CO0879,CL2934,Associate,L2,,22050.0,Mumbai,OffCampus,Accepted,1,2024-03-25 00:00:00
OF000184,OL2,2022-02-27,2023-05-29,ST04985,CO5458,CL9243,Software Engineer,L2,,16806.0,Hyderabad,OffCampus,Joined,0,2022-04-27 00:00:00
OF000185,OL1,13-01-2020,2025-08-04,ST05895,CO0819,CL7233,Associate,L1,,34722.0,Hyderabad,OnCampus,Accepted,1,2024-10-03 00:00:00
OF000186,OL3,2020-12-04,2021-02-02,ST06366,CO7288,CL0157,Analyst,L3,,19674.0,Chennai,OffCampus,Offered,0,2020-09-06 00:00:00
OF000187,OL3,2023-08-17,2024-02-11,ST04980,CO4982,CL0888,Software Engineer,L3,,25885.0,Chennai,OnCampus,Accepted,0,2023-04-07 00:00:00
OF000188,OL1,2019-09-10,2020-06-01,ST05586,CO4911,CL2528,Analyst,L1,,12804.0,Bangalore,OnCampus,Accepted,0,2019-03-17 00:00:00
OF000189,OL3,2025-07-04,2026-06-07,ST09505,CO0534,CL4150,Associate,L2,,24857.0,Mumbai,OnCampus,Accepted,1,2025-05-04 00:00:00
OF000190,OL3,13-01-2020,2020-09-10,ST09551,CO2909,CL4070,Analyst,L3,,44355.0,Bangalore,OffCampus,Offered,0,2019-05-28 00:00:00
OF000191,OL3,2016-11-03,2017-06-14,ST02111,CO2632,CL6112,Analyst,L1,,37796.0,Mumbai,OffCampus,Accepted,1,2016-07-25 00:00:00
OF000192,OL3,2024-01-19,2025-05-22,ST08091,CO2905,CL7708,Analyst,L2,,21864.0,Bangalore,OffCampus,Joined,0,2024-12-01 00:00:00
OF000193,OL3,2016-08-06,2017-06-20,ST01114,CO3821,CL2017,Software Engineer,L2,,31468.0,Hyderabad,OffCampus,Offered,0,2016-12-16 00:00:00
OF000194,OL1,2018-06-19,2019-04-21,ST02873,CO8021,CL1190,Associate,L1,,44327.0,Mumbai,OffCampus,Joined,0,2018-06-23 00:00:00
OF000195,OL1,13-01-2020,2020-05-12,ST00419,CO0126,CL2590,Associate,L3,,22598.0,Hyderabad,OnCampus,Offered,0,2019-09-03 00:00:00
OF000196,OL1,2023-01-05,2024-07-22,ST05838,CO6659,CL1630,Associate,L3,,15301.0,Hyderabad,OnCampus,Joined,0,2023-08-27 00:00:00
OF000197,OL1,2021-03-11,2022-06-05,ST08470,CO2213,CL4933,Analyst,L3,,30406.0,Chennai,OnCampus,Offered,1,2021-06-17 00:00:00
OF000198,OL3,2025-11-21,2026-10-26,ST06470,CO0913,CL8075,Analyst,L2,,36014.0,Bangalore,OnCampus,Joined,0,2025-05-29 00:00:00
OF000199,OL2,2016-12-27,2017-01-23,ST05734,CO1249,CL6915,Associate,L1,,32957.0,Chennai,OffCampus,Accepted,1,2016-04-10 00:00:00
OF000200,OL2,13-01-2020,2017-05-28,ST04183,CO0107,CL4627,Associate,L2,,36153.0,Chennai,OffCampus,Accepted,1,2016-04-06 00:00:00
OF000201,OL1,2023-01-22,2024-12-11,ST09624,CO2581,CL4776,Analyst,L2,,39241.0,Mumbai,OnCampus,Offered,1,2023-11-14 00:00:00
OF000202,OL3,2025-05-29,2026-04-21,ST00669,CO3428,CL2323,Software Engineer,L3,,11842.0,Hyderabad,OffCampus,Accepted,1,2025-07-12 00:00:00
OF000203,OL3,2024-08-22,2025-09-28,ST06169,CO9038,CL6003,Associate,L3,,35642.0,Chennai,OffCampus,Accepted,1,2024-09-01 00:00:00
OF000204,OL2,2016-03-07,2017-04-14,ST08011,CO0793,CL5469,Analyst,L1,,16766.0,Bangalore,OnCampus,Offered,1,2016-02-29 00:00:00
OF000205,OL2,13-01-2020,2020-04-12,ST01716,CO1979,CL3342,Associate,L3,,30390.0,Hyderabad,OnCampus,Accepted,0,2019-06-11 00:00:00
OF000206,OL1,2020-02-01,2021-12-27,ST08263,CO1429,CL5992,Analyst,L1,,32203.0,Hyderabad,OnCampus,Offered,1,2020-04-01 00:00:00
OF000207,OL3,2023-03-14,2024-12-13,ST05145,CO1576,CL5431,Associate,L2,,27122.0,Chennai,OnCampus,Offered,0,2023-10-29 00:00:00
OF000208,OL2,2025-06-24,2026-05-24,ST02379,CO3429,CL3179,Analyst,L1,,12673.0,Hyderabad,OffCampus,Offered,1,2025-08-04 00:00:00
OF000209,OL3,2025-01-05,2026-06-13,ST01466,CO1099,CL3398,Analyst,L1,,16493.0,Mumbai,OffCampus,Joined,1,2025-06-20 00:00:00
OF000210,OL2,13-01-2020,2021-09-30,ST04511,CO3760,CL9474,Analyst,L3,,29794.0,Bangalore,OffCampus,Offered,0,2020-02-28 00:00:00
OF000211,OL1,2019-01-01,2020-01-06,ST01804,CO3152,CL7313,Software Engineer,L2,,45340.0,Chennai,OffCampus,Offered,0,2019-10-16 00:00:00
OF000212,OL2,2024-04-19,2025-09-27,ST07529,CO2086,CL6641,Software Engineer,L1,,30642.0,Hyderabad,OffCampus,Joined,1,2024-06-27 00:00:00
OF000213,OL2,2022-07-22,2023-11-22,ST05597,CO6303,CL4586,Analyst,L3,,37256.0,Bangalore,OnCampus,Joined,0,2022-02-20 00:00:00
OF000214,OL2,2019-08-10,2020-07-12,ST07944,CO1868,CL9695,Software Engineer,L3,,29903.0,Hyderabad,OnCampus,Offered,0,2019-04-20 00:00:00
OF000215,OL1,13-01-2020,2019-12-27,ST07166,CO9836,CL5494,Associate,L2,,36342.0,Chennai,OnCampus,Accepted,1,2018-04-09 00:00:00
OF000216,OL2,2016-04-06,2017-05-29,ST05643,CO5563,CL5853,Associate,L3,,31825.0,Chennai,OffCampus,Joined,1,2016-03-10 00:00:00
OF000217,OL3,2022-08-14,2023-12-23,ST08005,CO7144,CL5017,Associate,L3,,39426.0,Bangalore,OnCampus,Offered,1,2022-04-08 00:00:00
OF000218,OL2,2024-08-18,2025-09-28,ST09352,CO4366,CL0038,Analyst,L3,,45980.0,Hyderabad,OnCampus,Offered,1,2024-03-20 00:00:00
OF000219,OL3,2018-07-08,2019-04-16,ST08123,CO1757,CL1865,Associate,L1,,20459.0,Hyderabad,OffCampus,Offered,0,2018-09-09 00:00:00
OF000220,OL3,13-01-2020,2026-04-28,ST08430,CO9959,CL7033,Software Engineer,L3,,22973.0,Hyderabad,OffCampus,Accepted,1,2025-07-12 00:00:00
OF000221,OL2,2024-06-24,2025-01-17,ST06795,CO6394,CL9154,Associate,L1,,35270.0,Bangalore,OffCampus,Accepted,0,2024-04-27 00:00:00
OF000222,OL2,2017-06-23,2018-04-25,ST03811,CO7392,CL6099,Analyst,L2,,48702.0,Chennai,OffCampus,Offered,0,2017-02-02 00:00:00
OF000223,OL2,2018-03-31,2019-11-11,ST06623,CO1985,CL3284,Software Engineer,L2,,35807.0,Chennai,OnCampus,Accepted,0,2018-01-28 00:00:00
OF000224,OL3,2017-10-31,2018-06-17,ST05483,CO7140,CL4742,Analyst,L3,,42175.0,Bangalore,OffCampus,Offered,1,2017-10-07 00:00:00
OF000225,OL1,13-01-2020,2020-11-21,ST01521,CO9621,CL4992,Software Engineer,L1,,45874.0,Chennai,OffCampus,Accepted,1,2019-03-04 00:00:00
OF000226,OL2,2018-09-06,2019-01-29,ST08830,CO4585,CL0939,Analyst,L1,,44371.0,Mumbai,OffCampus,Offered,0,2018-01-01 00:00:00
OF000227,OL3,2016-04-25,2017-12-03,ST08998,CO6734,CL7127,Analyst,L3,,15167.0,Hyderabad,OffCampus,Accepted,1,2016-04-29 00:00:00
OF000228,OL1,2018-04-08,2019-04-08,ST01498,CO3797,CL3708,Associate,L1,,42321.0,Mumbai,OnCampus,Offered,1,2018-12-18 00:00:00
OF000229,OL1,2021-06-20,2022-08-07,ST04930,CO0751,CL3460,Associate,L3,,13402.0,Bangalore,OffCampus,Offered,1,2021-10-23 00:00:00
OF000230,OL1,13-01-2020,2020-08-17,ST09243,CO3112,CL3632,Software Engineer,L2,,28790.0,Hyderabad,OnCampus,Joined,0,2019-06-28 00:00:00
OF000231,OL1,2017-05-19,2018-05-03,ST03587,CO1596,CL4457,Analyst,L1,,38869.0,Hyderabad,OffCampus,Accepted,0,2017-10-18 00:00:00
OF000232,OL1,2017-02-26,2018-02-27,ST04668,CO1993,CL4730,Analyst,L3,,36869.0,Hyderabad,OnCampus,Joined,0,2017-10-31 00:00:00
OF000233,OL2,2016-07-11,2017-12-27,ST00258,CO9054,CL4148,Analyst,L3,,41254.0,Bangalore,OffCampus,Offered,1,2016-07-24 00:00:00
OF000234,OL3,2017-06-03,2018-03-29,ST05346,CO6032,CL6071,Associate,L3,,34301.0,Hyderabad,OnCampus,Offered,0,2017-08-13 00:00:00
OF000235,OL3,13-01-2020,2021-01-15,ST06347,CO7653,CL3802,Associate,L2,,17363.0,Mumbai,OffCampus,Offered,0,2020-11-05 00:00:00
OF000236,OL2,2022-12-23,2023-08-16,ST01978,CO3899,CL7958,Software Engineer,L3,,31471.0,Chennai,OnCampus,Offered,1,2022-11-06 00:00:00
OF000237,OL1,2021-10-05,2022-03-01,ST04538,CO9970,CL8138,Analyst,L3,,22551.0,Bangalore,OffCampus,Joined,1,2021-07-17 00:00:00
OF000238,OL1,2021-10-04,2022-03-11,ST02312,CO7504,CL8870,Analyst,L1,,28661.0,Bangalore,OnCampus,Joined,0,2021-02-12 00:00:00
OF000239,OL1,2025-02-12,2026-10-24,ST03429,CO3135,CL2710,Analyst,L3,,40143.0,Bangalore,OffCampus,Joined,1,2025-10-01 00:00:00
OF000240,OL3,13-01-2020,2019-02-19,ST07724,CO0636,CL9218,Analyst,L3,,26445.0,Mumbai,OffCampus,Joined,1,2018-10-01 00:00:00
OF000241,OL3,2019-10-12,2020-11-15,ST03423,CO8740,CL4750,Analyst,L3,,46843.0,Chennai,OffCampus,Accepted,1,2019-10-18 00:00:00
OF000242,OL1,2025-09-17,2026-06-10,ST08497,CO3334,CL5994,Software Engineer,L2,,12443.0,Bangalore,OnCampus,Accepted,0,2025-04-01 00:00:00
OF000243,OL2,2019-10-01,2020-04-11,ST07074,CO4945,CL7859,Analyst,L3,,19330.0,Bangalore,OffCampus,Offered,0,2019-06-21 00:00:00
OF000244,OL3,2016-03-17,2017-04-16,ST06200,CO5368,CL4110,Software Engineer,L1,,13530.0,Chennai,OnCampus,Joined,0,2016-11-26 00:00:00
OF000245,OL1,13-01-2020,2018-08-01,ST04220,CO9629,CL0426,Software Engineer,L2,,15472.0,Bangalore,OnCampus,Joined,0,2017-11-23 00:00:00
OF000246,OL3,2025-06-08,2026-01-18,ST04472,CO5142,CL1421,Associate,L2,,20970.0,Mumbai,OffCampus,Offered,1,2025-11-17 00:00:00
OF000247,OL3,2025-07-20,2026-09-21,ST05115,CO0345,CL8598,Analyst,L2,,15450.0,Hyderabad,OnCampus,Offered,0,2025-03-15 00:00:00
OF000248,OL2,2020-05-21,2021-07-12,ST03891,CO5609,CL7227,Associate,L1,,18153.0,Hyderabad,OnCampus,Joined,0,2020-10-18 00:00:00
OF000249,OL1,2016-03-07,2017-11-22,ST09380,CO7573,CL6865,Analyst,L3,,14673.0,Hyderabad,OnCampus,Joined,0,2016-06-27 00:00:00
OF000250,OL1,13-01-2020,2021-07-10,ST06335,CO8166,CL7619,Analyst,L1,,49058.0,Hyderabad,OffCampus,Offered,0,2020-04-09 00:00:00
OF000251,OL1,2016-06-05,2017-11-24,ST06856,CO8440,CL0170,Software Engineer,L2,,47553.0,Mumbai,OffCampus,Accepted,1,2016-08-17 00:00:00
OF000252,OL1,2019-08-01,2020-09-12,ST09571,CO2254,CL4266,Analyst,L3,,41898.0,Bangalore,OffCampus,Offered,0,2019-11-23 00:00:00
OF000253,OL1,2023-03-05,2024-05-13,ST02944,CO3248,CL9383,Analyst,L3,,14192.0,Bangalore,OffCampus,Offered,1,2023-11-22 00:00:00
OF000254,OL1,2018-03-15,2019-04-04,ST04472,CO8956,CL7940,Software Engineer,L2,,44580.0,Chennai,OnCampus,Offered,1,2018-10-31 00:00:00
OF000255,OL1,13-01-2020,2023-09-30,ST06134,CO2283,CL3889,Associate,L1,,26370.0,Mumbai,OnCampus,Offered,1,2022-11-15 00:00:00
OF000256,OL2,2024-02-20,2025-12-02,ST06170,CO1187,CL8651,Analyst,L3,,40205.0,Bangalore,OnCampus,Offered,0,2024-06-29 00:00:00
OF000257,OL1,2019-04-30,2020-05-18,ST07171,CO4195,CL3205,Analyst,L1,,17912.0,Bangalore,OnCampus,Accepted,0,2019-11-05 00:00:00
OF000258,OL3,2018-04-26,2019-03-15,ST02156,CO3830,CL1657,Analyst,L3,,47489.0,Chennai,OnCampus,Accepted,1,2018-02-25 00:00:00
OF000259,OL1,2024-07-06,2025-07-20,ST09464,CO9584,CL4524,Analyst,L1,,22624.0,Chennai,OffCampus,Offered,0,2024-01-12 00:00:00
OF000260,OL3,13-01-2020,2019-06-11,ST01268,CO4008,CL8194,Analyst,L2,,28074.0,Mumbai,OnCampus,Offered,0,2018-08-14 00:00:00
OF000261,OL1,2022-11-22,2023-09-22,ST01902,CO4657,CL4762,Software Engineer,L2,,32419.0,Mumbai,OffCampus,Accepted,1,2022-10-26 00:00:00
OF000262,OL1,2024-10-28,2025-06-01,ST02092,CO3550,CL3320,Analyst,L1,,34296.0,Chennai,OnCampus,Accepted,1,2024-08-11 00:00:00
OF000263,OL1,2021-08-21,2022-03-09,ST02344,CO3164,CL1222,Analyst,L1,,23294.0,Chennai,OnCampus,Accepted,0,2021-06-03 00:00:00
OF000264,OL3,2017-10-24,2018-08-24,ST04089,CO4948,CL8069,Analyst,L1,,48631.0,Bangalore,OnCampus,Offered,1,2017-07-03 00:00:00
OF000265,OL1,13-01-2020,2026-11-03,ST05778,CO5808,CL8826,Associate,L2,,10038.0,Mumbai,OffCampus,Joined,1,2025-12-07 00:00:00
OF000266,OL1,2023-01-10,2024-11-30,ST00435,CO5155,CL0046,Associate,L1,,45885.0,Chennai,OnCampus,Offered,0,2023-12-26 00:00:00
OF000267,OL2,2019-01-10,2020-01-09,ST08818,CO0716,CL8210,Analyst,L1,,12140.0,Bangalore,OnCampus,Joined,0,2019-12-24 00:00:00
OF000268,OL1,2019-11-23,2020-01-08,ST05230,CO5665,CL4501,Analyst,L2,,25232.0,Mumbai,OffCampus,Joined,1,2019-11-01 00:00:00
OF000269,OL3,2018-10-12,2019-03-18,ST00842,CO7649,CL9214,Analyst,L1,,39160.0,Bangalore,OffCampus,Offered,1,2018-08-23 00:00:00
OF000270,OL2,13-01-2020,2017-02-24,ST04953,CO5987,CL7751,Analyst,L1,,21487.0,Mumbai,OffCampus,Offered,0,2016-04-19 00:00:00
OF000271,OL3,2019-10-22,2020-10-31,ST01067,CO0496,CL0058,Analyst,L2,,11360.0,Chennai,OnCampus,Accepted,0,2019-10-07 00:00:00
OF000272,OL1,2016-07-19,2017-01-19,ST08520,CO9460,CL2455,Software Engineer,L1,,42259.0,Hyderabad,OffCampus,Offered,0,2016-03-22 00:00:00
OF000273,OL1,2023-04-17,2024-05-16,ST00313,CO3135,CL6496,Associate,L1,,48584.0,Mumbai,OnCampus,Joined,0,2023-05-18 00:00:00
OF000274,OL2,2018-07-12,2019-02-13,ST04316,CO0779,CL2868,Analyst,L2,,20453.0,Mumbai,OffCampus,Accepted,0,2018-03-24 00:00:00
OF000275,OL1,13-01-2020,2023-06-23,ST07597,CO1084,CL8800,Software Engineer,L2,,26993.0,Bangalore,OnCampus,Accepted,1,2022-10-05 00:00:00
OF000276,OL2,2022-05-18,2023-02-22,ST03578,CO9016,CL8092,Analyst,L3,,48372.0,Bangalore,OnCampus,Offered,1,2022-12-17 00:00:00
OF000277,OL1,2025-03-11,2026-11-05,ST04580,CO5881,CL8042,Associate,L2,,38862.0,Hyderabad,OnCampus,Offered,0,2025-07-18 00:00:00
OF000278,OL2,2021-07-11,2022-07-15,ST00382,CO7539,CL0439,Software Engineer,L2,,41281.0,Chennai,OnCampus,Joined,1,2021-06-05 00:00:00
OF000279,OL2,2019-12-25,2020-11-18,ST07854,CO2632,CL9343,Software Engineer,L1,,27220.0,Hyderabad,OffCampus,Offered,0,2019-07-25 00:00:00
OF000280,OL2,13-01-2020,2024-01-03,ST08538,CO1158,CL0307,Software Engineer,L1,,20061.0,Hyderabad,OnCampus,Joined,0,2023-12-23 00:00:00
OF000281,OL3,2019-10-05,2020-09-03,ST00886,CO8347,CL1943,Associate,L2,,38111.0,Bangalore,OffCampus,Joined,1,2019-06-05 00:00:00
OF000282,OL1,2017-07-17,2018-09-27,ST00091,CO3458,CL8804,Analyst,L1,,46363.0,Bangalore,OnCampus,Accepted,1,2017-08-06 00:00:00
OF000283,OL3,2019-06-01,2020-04-03,ST07982,CO0459,CL7423,Software Engineer,L2,,41311.0,Bangalore,OffCampus,Accepted,1,2019-10-28 00:00:00
OF000284,OL2,2025-07-09,2026-03-30,ST00076,CO8482,CL9622,Associate,L3,,38128.0,Mumbai,OffCampus,Joined,0,2025-11-14 00:00:00
OF000285,OL2,13-01-2020,2023-12-20,ST08076,CO5847,CL9215,Associate,L3,,26993.0,Chennai,OnCampus,Offered,0,2022-10-15 00:00:00
OF000286,OL3,2023-01-02,2024-04-18,ST05195,CO5337,CL7448,Analyst,L1,,33744.0,Hyderabad,OnCampus,Offered,1,2023-12-24 00:00:00
OF000287,OL3,2017-01-15,2018-02-27,ST09875,CO1397,CL8658,Associate,L1,,20600.0,Hyderabad,OnCampus,Accepted,1,2017-06-19 00:00:00
OF000288,OL3,2018-11-09,2019-10-14,ST01694,CO6387,CL8922,Analyst,L2,,46942.0,Bangalore,OnCampus,Accepted,0,2018-03-11 00:00:00
OF000289,OL3,2016-02-13,2017-02-20,ST00367,CO4954,CL1736,Software Engineer,L1,,32721.0,Hyderabad,OffCampus,Joined,1,2016-05-23 00:00:00
OF000290,OL1,13-01-2020,2023-06-18,ST06333,CO5883,CL0718,Software Engineer,L3,,17403.0,Chennai,OnCampus,Accepted,1,2022-04-08 00:00:00
OF000291,OL2,2017-04-08,2018-08-02,ST00833,CO9007,CL6091,Associate,L1,,40902.0,Hyderabad,OnCampus,Accepted,0,2017-10-11 00:00:00
OF000292,OL3,2019-12-13,2020-07-27,ST09445,CO9751,CL3457,Associate,L2,,41041.0,Mumbai,OffCampus,Offered,1,2019-06-01 00:00:00
OF000293,OL2,2025-04-27,2026-08-10,ST06283,CO2477,CL3768,Analyst,L1,,45936.0,Chennai,OffCampus,Joined,0,2025-06-27 00:00:00
OF000294,OL2,2023-07-27,2024-12-30,ST06229,CO2148,CL4579,Software Engineer,L3,,37824.0,Mumbai,OffCampus,Accepted,0,2023-02-07 00:00:00
OF000295,OL3,13-01-2020,2024-12-05,ST00917,CO6532,CL4022,Analyst,L1,,31579.0,Bangalore,OffCampus,Offered,0,2023-04-21 00:00:00
OF000296,OL2,2022-01-10,2023-05-23,ST08038,CO7090,CL7596,Associate,L3,,22572.0,Hyderabad,OffCampus,Joined,1,2022-06-01 00:00:00
OF000297,OL1,2025-04-14,2026-07-23,ST03306,CO0905,CL3977,Analyst,L1,,45639.0,Hyderabad,OnCampus,Offered,0,2025-08-23 00:00:00
OF000298,OL1,2023-02-04,2024-04-07,ST01047,CO5467,CL2251,Associate,L2,,21094.0,Chennai,OffCampus,Joined,1,2023-03-24 00:00:00
OF000299,OL2,2025-04-16,2026-06-04,ST05007,CO6947,CL4226,Software Engineer,L3,,31184.0,Chennai,OnCampus,Offered,1,2025-06-05 00:00:00
OF000300,OL1,13-01-2020,2024-10-28,ST02258,CO4184,CL8835,Associate,L1,,49223.0,Hyderabad,OffCampus,Offered,0,2023-08-26 00:00:00
OF000301,OL1,2021-07-13,2022-07-01,ST09997,CO1848,CL0517,Software Engineer,L1,,45937.0,Chennai,OffCampus,Accepted,1,2021-09-08 00:00:00
OF000302,OL1,2018-12-28,2019-12-19,ST09468,CO0338,CL7622,Software Engineer,L3,,20592.0,Mumbai,OffCampus,Accepted,1,2018-12-15 00:00:00
OF000303,OL1,2021-05-13,2022-08-12,ST02086,CO1100,CL7782,Associate,L1,,34717.0,Mumbai,OnCampus,Accepted,0,2021-04-11 00:00:00
OF000304,OL2,2023-01-23,2024-03-15,ST07031,CO3664,CL6033,Software Engineer,L3,,35540.0,Bangalore,OffCampus,Accepted,1,2023-12-18 00:00:00
OF000305,OL1,13-01-2020,2019-06-07,ST08373,CO3771,CL2210,Analyst,L1,,21650.0,Chennai,OffCampus,Accepted,1,2018-03-27 00:00:00
OF000306,OL3,2022-04-17,2023-01-04,ST02356,CO8982,CL2778,Analyst,L3,,24646.0,Bangalore,OnCampus,Joined,1,2022-10-24 00:00:00
OF000307,OL2,2024-10-26,2025-07-24,ST01810,CO2049,CL9489,Analyst,L2,,30858.0,Hyderabad,OffCampus,Offered,0,2024-11-26 00:00:00
OF000308,OL3,2024-12-05,2025-09-27,ST07035,CO4625,CL0255,Analyst,L2,,35614.0,Chennai,OnCampus,Accepted,0,2024-05-03 00:00:00
OF000309,OL2,2024-07-10,2025-10-03,ST06281,CO8920,CL6746,Associate,L2,,39545.0,Hyderabad,OffCampus,Joined,0,2024-07-17 00:00:00
OF000310,OL1,13-01-2020,2023-12-26,ST04360,CO2773,CL4608,Software Engineer,L1,,25894.0,Chennai,OnCampus,Accepted,1,2022-08-12 00:00:00
OF000311,OL1,2017-05-03,2018-11-02,ST01808,CO2674,CL6622,Analyst,L1,,41514.0,Mumbai,OnCampus,Accepted,1,2017-12-28 00:00:00
OF000312,OL3,2025-04-22,2026-04-29,ST00526,CO7210,CL0931,Software Engineer,L1,,29423.0,Mumbai,OffCampus,Accepted,0,2025-01-28 00:00:00
OF000313,OL1,2025-10-07,2026-02-14,ST00414,CO3292,CL8387,Software Engineer,L2,,47354.0,Hyderabad,OnCampus,Accepted,0,2025-09-05 00:00:00
OF000314,OL3,2021-12-15,2022-04-09,ST07539,CO0869,CL8605,Software Engineer,L2,,21412.0,Mumbai,OnCampus,Joined,0,2021-11-03 00:00:00
OF000315,OL1,13-01-2020,2025-12-11,ST07392,CO1797,CL0822,Analyst,L3,,29713.0,Mumbai,OnCampus,Offered,1,2024-11-13 00:00:00
OF000316,OL3,2025-01-17,2026-12-09,ST03791,CO6445,CL0028,Analyst,L2,,15692.0,Bangalore,OnCampus,Accepted,1,2025-11-05 00:00:00
OF000317,OL1,2023-07-28,2024-04-21,ST09831,CO4382,CL1007,Associate,L2,,40709.0,Mumbai,OnCampus,Joined,0,2023-07-27 00:00:00
OF000318,OL3,2016-10-25,2017-09-17,ST01370,CO3483,CL5035,Analyst,L2,,46287.0,Chennai,OffCampus,Offered,1,2016-05-06 00:00:00
OF000319,OL2,2018-07-02,2019-10-28,ST00374,CO2999,CL7085,Associate,L3,,12386.0,Hyderabad,OffCampus,Accepted,1,2018-09-17 00:00:00
OF000320,OL2,13-01-2020,2017-07-26,ST02841,CO2450,CL2633,Analyst,L1,,14940.0,Mumbai,OnCampus,Offered,0,2016-10-15 00:00:00
OF000321,OL3,2025-08-10,2026-01-02,ST07826,CO7278,CL8550,Analyst,L1,,17945.0,Hyderabad,OnCampus,Joined,0,2025-03-26 00:00:00
OF000322,OL3,2021-03-23,2022-08-13,ST05410,CO7883,CL7086,Software Engineer,L1,,26540.0,Chennai,OffCampus,Accepted,0,2021-07-11 00:00:00
OF000323,OL1,2025-10-09,2026-06-02,ST06114,CO2995,CL4005,Associate,L2,,11698.0,Bangalore,OffCampus,Accepted,1,2025-09-10 00:00:00
OF000324,OL2,2021-10-21,2022-06-26,ST04984,CO1524,CL7136,Software Engineer,L1,,29933.0,Chennai,OffCampus,Accepted,0,2021-09-19 00:00:00
OF000325,OL1,13-01-2020,2022-07-27,ST07020,CO2248,CL8337,Associate,L2,,12768.0,Bangalore,OffCampus,Offered,1,2021-09-28 00:00:00
OF000326,OL1,2025-04-13,2026-08-09,ST03519,CO2503,CL1957,Analyst,L2,,39197.0,Mumbai,OnCampus,Accepted,1,2025-12-10 00:00:00
OF000327,OL2,2024-05-10,2025-08-13,ST06130,CO4295,CL4302,Software Engineer,L1,,22783.0,Hyderabad,OffCampus,Accepted,1,2024-06-12 00:00:00
